下班 以后，你们 一起 来 我 家 吧 。,下班以后，你们一起来我家吧。,xiàbān yǐhòu，nǐmen yīqǐ lái wǒ jiā ba 。,"After work, come to my house together.",[sound:hsk2_grammar_sent498.mp3],:: Subj. + 一起 + Verb + Obj. ::,,"Expressing ""together"" with ""yiqi""",https://resources.allsetlearning.com/chinese/grammar/ASGNVE15
下 个 月 我 和 妈妈 一起 去 旅行 。,下个月我和妈妈一起去旅行。,xià gè yuè wǒ hé māmā yīqǐ qù lv̌xíng 。,Next month I will travel with my mother.,[sound:hsk2_grammar_sent499.mp3],:: Subj. + 一起 + Verb + Obj. ::,,"Expressing ""together"" with ""yiqi""",https://resources.allsetlearning.com/chinese/grammar/ASGNVE15
你们 有没有 一起 玩 过 这 个 游戏 ？,你们有没有一起玩过这个游戏？,nǐmen yǒuméiyǒu yīqǐ wán guò zhè gè yóuxì ？,Have you ever played this game together?,[sound:hsk2_grammar_sent500.mp3],:: Subj. + 一起 + Verb + Obj. ::,,"Expressing ""together"" with ""yiqi""",https://resources.allsetlearning.com/chinese/grammar/ASGNVE15
他 想 和 他太太 一起 学 中文 。,他想和他太太一起学中文。,tā xiǎng hé tātàitài yīqǐ xué zhōngwén 。,He wants to learn Chinese with his wife.,[sound:hsk2_grammar_sent501.mp3],:: Subj. + 一起 + Verb + Obj. ::,,"Expressing ""together"" with ""yiqi""",https://resources.allsetlearning.com/chinese/grammar/ASGNVE15
结婚以后，你 和 父母 会 一起 住 吗 ？,结婚以后，你和父母会一起住吗？,jiéhūnyǐhòu，nǐ hé fùmǔ hùi yīqǐ zhù ma ？,Will you live with your parents after marriage?,[sound:hsk2_grammar_sent502.mp3],:: Subj. + 一起 + Verb + Obj. ::,,"Expressing ""together"" with ""yiqi""",https://resources.allsetlearning.com/chinese/grammar/ASGNVE15
今天 晚上 老板 要 和 我们 一起 加班 。,今天晚上老板要和我们一起加班。,jīntiān wǎnshàng lǎobǎn yào hé wǒmen yīqǐ jiābān 。,Tonight the boss wants to work overtime with us.,[sound:hsk2_grammar_sent503.mp3],:: Subj. + 一起 + Verb + Obj. ::,,"Expressing ""together"" with ""yiqi""",https://resources.allsetlearning.com/chinese/grammar/ASGNVE15
再 说 一 遍 。,再说一遍。,zài shuō yī biàn 。,Say it again.,[sound:hsk2_grammar_sent504.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
你 能 再 读 一 遍 吗 ？,你能再读一遍吗？,nǐ néng zài dú yī biàn ma ？,Can you read it again?,[sound:hsk2_grammar_sent505.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
这个 电影 我 看 过 两 遍 。,这个电影我看过两遍。,zhègè diànyǐng wǒ kàn guò liǎng biàn 。,I have watched this movie twice.,[sound:hsk2_grammar_sent506.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
这个 故事 我 听 她 说 过 一 百 多 遍 了 。,这个故事我听她说过一百多遍了。,zhègè gùshì wǒ tīng tā shuō guò yī bǎi duō biàn le 。,I heard her tell the story more than a hundred times.,[sound:hsk2_grammar_sent507.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
我们 去 过 两 次 。,我们去过两次。,wǒmen qù guò liǎng cì 。,We have been there twice.,[sound:hsk2_grammar_sent508.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
我 问 了 他 很 多 次 ，可是 他 不 告诉 我 。,我问了他很多次，可是他不告诉我。,wǒ wèn le tā hěn duō cì ，kěshì tā bù gàosù wǒ 。,"I asked him many times, but he didn't tell me.",[sound:hsk2_grammar_sent509.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
这个 问题 我们 讨论 过 几 次 。,这个问题我们讨论过几次。,zhègè wèntí wǒmen tǎolùn guò jī cì 。,We have discussed this issue several times.,[sound:hsk2_grammar_sent510.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
那个 红 头发 的 男孩 打 了 我 三 下 。,那个红头发的男孩打了我三下。,nàgè hóng tóufā de nánhái dǎ le wǒ sān xià 。,The red-haired boy beat me three times.,[sound:hsk2_grammar_sent511.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
他 轻轻 地 拍 了 我 两 下 。,他轻轻地拍了我两下。,tā qīngqīng dì pāi le wǒ liǎng xià 。,He gently patted me twice.,[sound:hsk2_grammar_sent512.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
你 没 听见 吗 ？,你没听见吗？,nǐ méi tīngjiàn ma ？,Did you not hear it?,[sound:hsk2_grammar_sent513.mp3],:: Verb + Number + Measure Word ::,,Measure words for verbs,https://resources.allsetlearning.com/chinese/grammar/ASG5AODR
不要 走 。,不要走。,bùyào zǒu 。,do not go.,[sound:hsk2_grammar_sent514.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
不要 打 我！,不要打我！,bùyào dǎ wǒ！,Do not beat me!,[sound:hsk2_grammar_sent515.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
不要 生气 ， 好吗 ？,不要生气，好吗？,bùyào shēngqì ， hǎoma ？,"Don't be angry, will you?",[sound:hsk2_grammar_sent516.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
不要 哭！,不要哭！,bùyào kū！,do not Cry!,[sound:hsk2_grammar_sent517.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
不要 吃 很 多 肉 。,不要吃很多肉。,bùyào chī hěn duō ròu 。,Don't eat a lot of meat.,[sound:hsk2_grammar_sent518.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
你们 不要 喝酒 。,你们不要喝酒。,nǐmen bùyào hējǐu 。,Don't drink alcohol.,[sound:hsk2_grammar_sent519.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
不要 说 英文 。,不要说英文。,bùyào shuō yīngwén 。,dont speak English.,[sound:hsk2_grammar_sent520.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
晚上 不要 喝 咖啡 。,晚上不要喝咖啡。,wǎnshàng bùyào hē kāfēi 。,Don't drink coffee at night.,[sound:hsk2_grammar_sent521.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
上课 的 时候 不要 玩 手机！,上课的时候不要玩手机！,shàngkè de shíhòu bùyào wán shǒujī！,Don't play with your mobile phone during class!,[sound:hsk2_grammar_sent522.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
不要 很 晚 睡觉！,不要很晚睡觉！,bùyào hěn wǎn shùijué！,Don't go to bed late!,[sound:hsk2_grammar_sent523.mp3],:: 不要 + Verb ::,"Denying and refusing, Giving commands","Negative commands with ""buyao""",https://resources.allsetlearning.com/chinese/grammar/ASGIVZJU
你 看看 。,你看看。,nǐ kànkàn 。,Take a look.,[sound:hsk2_grammar_sent524.mp3],:: Subj. + Verb + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
我 试 试 。,我试试。,wǒ shì shì 。,Let me try.,[sound:hsk2_grammar_sent525.mp3],:: Subj. + Verb + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
说 说 你 的 想法 。,说说你的想法。,shuō shuō nǐ de xiǎngfǎ 。,Tell me your thoughts.,[sound:hsk2_grammar_sent526.mp3],:: Subj. + Verb + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
出去 玩 玩 吧！,出去玩玩吧！,chūqù wán wán ba！,Go out and play!,[sound:hsk2_grammar_sent527.mp3],:: Subj. + Verb + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
我 想 出去 走 走 。,我想出去走走。,wǒ xiǎng chūqù zǒu zǒu 。,I want to go for a walk.,[sound:hsk2_grammar_sent528.mp3],:: Subj. + Verb + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
别 生气 了，笑 一 笑！,别生气了，笑一笑！,bié shēngqì le，xiào yī xiào！,"Don't be angry, smile!",[sound:hsk2_grammar_sent529.mp3],:: Verb + 一 + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
你 去 问 一 问 他们 厕所 在 哪里 。,你去问一问他们厕所在哪里。,nǐ qù wèn yī wèn tāmen cèsuǒ zài nǎlǐ 。,You go ask them where the toilet is.,[sound:hsk2_grammar_sent530.mp3],:: Verb + 一 + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
我 可以 用 一 用 你 的 电脑 吗 ？,我可以用一用你的电脑吗？,wǒ kěyǐ yòng yī yòng nǐ de diànnǎo ma ？,Can I use your computer?,[sound:hsk2_grammar_sent531.mp3],:: Verb + 一 + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
你 现在 有时间 吗 ？,你现在有时间吗？,nǐ xiànzài yǒushíjiān ma ？,Do you have time now?,[sound:hsk2_grammar_sent532.mp3],:: Verb + 一 + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
你 想 尝 一 尝 我 做 的 菜 吗 ？,你想尝一尝我做的菜吗？,nǐ xiǎng cháng yī cháng wǒ zuò de cài ma ？,Do you want to try the food I made?,[sound:hsk2_grammar_sent533.mp3],:: Verb + 一 + Verb ::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
考虑 考虑,考虑考虑,kǎolv̀ kǎolv̀,Consider,[sound:hsk2_grammar_sent534.mp3],::ABAB Reduplication with Two-Syllable Verbs::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
讨论 讨论,讨论讨论,tǎolùn tǎolùn,Discuss,[sound:hsk2_grammar_sent535.mp3],::ABAB Reduplication with Two-Syllable Verbs::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
商量 商量,商量商量,shāngliàng shāngliàng,Negotiate,[sound:hsk2_grammar_sent536.mp3],::ABAB Reduplication with Two-Syllable Verbs::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
打听 打听,打听打听,dǎtīng dǎtīng,Inquire,[sound:hsk2_grammar_sent537.mp3],::ABAB Reduplication with Two-Syllable Verbs::,"Expressing duration, Decreasing formality",Reduplication of verbs,https://resources.allsetlearning.com/chinese/grammar/ASGYC77J
你 住 在 上海吗 ？,你住在上海吗？,nǐ zhù zài shànghǎima ？,Do you live in Shanghai?,[sound:hsk2_grammar_sent538.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
他 坐 在 老板 的 旁边 。,他坐在老板的旁边。,tā zuò zài lǎobǎn de pángbiān 。,He sat beside the boss.,[sound:hsk2_grammar_sent539.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
你 应该 站 在 我 后面 。,你应该站在我后面。,nǐ yìnggāi zhàn zài wǒ hòumiàn 。,You should stand behind me.,[sound:hsk2_grammar_sent540.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要 坐 在我 的 床 上 。,不要坐在我的床上。,bùyào zuò zàiwǒ de chuáng shàng 。,Don't sit on my bed.,[sound:hsk2_grammar_sent541.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
你 的 衣服 不 可以 放 在 这里 。,你的衣服不可以放在这里。,nǐ de yīfú bù kěyǐ fàng zài zhèlǐ 。,Your clothes cannot be put here.,[sound:hsk2_grammar_sent542.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要 站 在 路 中间 。,不要站在路中间。,bùyào zhàn zài lù zhōngjiān 。,Don't stand in the middle of the road.,[sound:hsk2_grammar_sent543.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要 坐 在 地 上 。,不要坐在地上。,bùyào zuò zài dì shàng 。,Don't sit on the ground.,[sound:hsk2_grammar_sent544.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
那 本 书 我 放 在 桌子 上 了 。,那本书我放在桌子上了。,nà běn shū wǒ fàng zài zhuōzǐ shàng le 。,I put the book on the table.,[sound:hsk2_grammar_sent545.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要 走 在 草地 上 。,不要走在草地上。,bùyào zǒu zài cǎodì shàng 。,Don't walk on the grass.,[sound:hsk2_grammar_sent546.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
周末 我 不 想 待 在 家 里 。,周末我不想待在家里。,zhōumò wǒ bù xiǎng dài zài jiā lǐ 。,I don't want to stay at home on the weekend.,[sound:hsk2_grammar_sent547.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
我 在 上海工作 。,我在上海工作。,wǒ zài shànghǎigōngzuò 。,I work in Shanghai.,[sound:hsk2_grammar_sent548.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
我 在 图书馆 学习 。,我在图书馆学习。,wǒ zài túshūguǎn xuéxí 。,I study in the library.,[sound:hsk2_grammar_sent549.mp3],:: Subj. + [Special Verb] + 在 + Location ::,Expressing location,"Special cases of ""zai"" following verbs",https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
他们 已经 到 酒吧 了 。,他们已经到酒吧了。,tāmen yǐjīng dào jǐuba le 。,They have arrived at the bar.,[sound:hsk2_grammar_sent550.mp3],:: Subj. + 到 + Place ::,Expressing movement,"Using ""dao"" to mean ""to go to""",https://resources.allsetlearning.com/chinese/grammar/ASGLFX53
我 刚 到 家 。,我刚到家。,wǒ gāng dào jiā 。,I just came home.,[sound:hsk2_grammar_sent551.mp3],:: Subj. + 到 + Place ::,Expressing movement,"Using ""dao"" to mean ""to go to""",https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
